Var1,Var2,Var3,Var4,Var5,Var6,Var7,Var9,Var11,Var12,Var13,Var14,Var15,Var16
MSG,3,1,1,A2200A,1,2025/08/08 03:09:09.849,2025/08/08 03:09:09.885,37000,42.68933,-71.20616,0,0,0
MSG,3,1,1,A2200A,1,2025/08/08 03:09:23.549,2025/08/08 03:09:23.591,37000,42.71415,-71.17959,0,0,0
MSG,3,1,1,A2200A,1,2025/08/08 03:09:26.244,2025/08/08 03:09:26.268,37000,42.71903,-71.17429,0,0,0
MSG,3,1,1,A2200A,1,2025/08/08 03:09:28.124,2025/08/08 03:09:28.178,37000,42.72229,-71.17084,0,0,0
MSG,3,1,1,A2200A,1,2025/08/08 03:09:29.169,2025/08/08 03:09:29.217,37000,42.72432,-71.16868,0,0,0
MSG,3,1,1,A2200A,1,2025/08/08 03:09:38.084,2025/08/08 03:09:38.120,37000,42.74039,-71.15139,0,0,0
MSG,3,1,1,A2200A,1,2025/08/08 03:09:41.175,2025/08/08 03:09:41.182,37000,42.74602,-71.14534,0,0,0
MSG,3,1,1,A2200A,1,2025/08/08 03:09:54.094,2025/08/08 03:09:54.120,37000,42.76954,-71.12006,0,0,0
MSG,3,1,1,A2200A,1,2025/08/08 03:09:56.980,2025/08/08 03:09:57.016,37000,42.77462,-71.11463,0,0,0
MSG,3,1,1,A2200A,1,2025/08/08 03:10:14.054,2025/08/08 03:10:14.107,37000,42.80557,-71.08142,0,0,0
MSG,3,1,1,A22358,1,2025/08/08 03:19:01.213,2025/08/08 03:19:01.240,15650,42.14998,-71.0901,0,0,0
MSG,3,1,1,A22358,1,2025/08/08 03:19:02.251,2025/08/08 03:19:02.274,15650,42.14965,-71.09266,0,0,0
MSG,3,1,1,A22358,1,2025/08/08 03:19:11.224,2025/08/08 03:19:11.235,15650,42.14714,-71.11284,0,0,0
MSG,3,1,1,A22358,1,2025/08/08 03:19:17.244,2025/08/08 03:19:17.293,15650,42.14546,-71.12651,0,0,0
MSG,3,1,1,A22358,1,2025/08/08 03:19:18.177,2025/08/08 03:19:18.222,15650,42.1452,-71.12848,0,0,0
MSG,3,1,1,A22358,1,2025/08/08 03:19:19.282,2025/08/08 03:19:19.316,15650,42.14488,-71.13123,0,0,0
MSG,3,1,1,A22358,1,2025/08/08 03:19:21.343,2025/08/08 03:19:21.389,15650,42.14433,-71.13579,0,0,0
MSG,3,1,1,A22358,1,2025/08/08 03:19:29.218,2025/08/08 03:19:29.255,15650,42.14211,-71.15366,0,0,0
MSG,3,1,1,A22358,1,2025/08/08 03:19:33.271,2025/08/08 03:19:33.297,15650,42.14099,-71.16266,0,0,0
MSG,3,1,1,A22358,1,2025/08/08 03:19:34.372,2025/08/08 03:19:34.390,15650,42.14067,-71.16535,0,0,0
MSG,3,1,1,A22358,1,2025/08/08 03:19:34.936,2025/08/08 03:19:34.988,15650,42.14049,-71.16675,0,0,0
MSG,3,1,1,A22358,1,2025/08/08 03:19:35.521,2025/08/08 03:19:35.538,15650,42.1403,-71.16809,0,0,0
MSG,3,1,1,A22358,1,2025/08/08 03:19:36.037,2025/08/08 03:19:36.080,15650,42.1402,-71.16911,0,0,0
MSG,3,1,1,A22358,1,2025/08/08 03:19:36.502,2025/08/08 03:19:36.519,15650,42.14003,-71.17037,0,0,0
MSG,3,1,1,A22358,1,2025/08/08 03:19:37.001,2025/08/08 03:19:37.014,15650,42.13989,-71.17131,0,0,0
MSG,3,1,1,A22358,1,2025/08/08 03:19:37.506,2025/08/08 03:19:37.555,15650,42.13974,-71.17263,0,0,0
MSG,3,1,1,A22358,1,2025/08/08 03:19:38.051,2025/08/08 03:19:38.101,15650,42.1396,-71.17371,0,0,0
MSG,3,1,1,A22358,1,2025/08/08 03:19:38.529,2025/08/08 03:19:38.542,15650,42.13948,-71.17486,0,0,0
MSG,3,1,1,A22358,1,2025/08/08 03:19:39.489,2025/08/08 03:19:39.522,15650,42.13918,-71.17716,0,0,0
MSG,3,1,1,A22358,1,2025/08/08 03:19:40.306,2025/08/08 03:19:40.342,15650,42.13895,-71.17895,0,0,0
MSG,3,1,1,A22358,1,2025/08/08 03:19:41.316,2025/08/08 03:19:41.329,15650,42.13866,-71.18123,0,0,0
MSG,3,1,1,A22358,1,2025/08/08 03:19:41.917,2025/08/08 03:19:41.928,15650,42.13853,-71.18259,0,0,0
MSG,3,1,1,A22358,1,2025/08/08 03:19:42.357,2025/08/08 03:19:42.365,15650,42.13839,-71.18349,0,0,0
MSG,3,1,1,A22358,1,2025/08/08 03:19:44.289,2025/08/08 03:19:44.328,15650,42.13788,-71.1876,0,0,0
MSG,3,1,1,A22358,1,2025/08/08 03:19:44.780,2025/08/08 03:19:44.819,15650,42.13774,-71.18898,0,0,0
MSG,3,1,1,A22358,1,2025/08/08 03:19:45.355,2025/08/08 03:19:45.368,15650,42.13756,-71.19035,0,0,0
MSG,3,1,1,A22358,1,2025/08/08 03:19:46.248,2025/08/08 03:19:46.293,15650,42.13728,-71.19228,0,0,0
MSG,3,1,1,A22358,1,2025/08/08 03:19:47.227,2025/08/08 03:19:47.276,15650,42.13704,-71.19447,0,0,0
MSG,3,1,1,A22358,1,2025/08/08 03:19:48.375,2025/08/08 03:19:48.423,15650,42.13666,-71.19722,0,0,0
MSG,3,1,1,A22358,1,2025/08/08 03:19:49.308,2025/08/08 03:19:49.352,15650,42.13643,-71.19926,0,0,0
MSG,3,1,1,A22358,1,2025/08/08 03:19:50.311,2025/08/08 03:19:50.337,15650,42.13614,-71.20152,0,0,0
MSG,3,1,1,A22358,1,2025/08/08 03:19:52.173,2025/08/08 03:19:52.194,15650,42.13564,-71.20552,0,0,0
MSG,3,1,1,A22358,1,2025/08/08 03:19:53.178,2025/08/08 03:19:53.228,15650,42.13536,-71.20782,0,0,0
MSG,3,1,1,A22358,1,2025/08/08 03:19:54.181,2025/08/08 03:19:54.214,15650,42.13508,-71.21006,0,0,0
MSG,3,1,1,A22358,1,2025/08/08 03:19:54.694,2025/08/08 03:19:54.707,15650,42.1349,-71.21144,0,0,0
MSG,3,1,1,A22358,1,2025/08/08 03:19:55.263,2025/08/08 03:19:55.305,15650,42.13476,-71.2128,0,0,0
MSG,3,1,1,A22358,1,2025/08/08 03:19:56.201,2025/08/08 03:19:56.234,15650,42.13449,-71.21506,0,0,0
MSG,3,1,1,A22358,1,2025/08/08 03:19:56.784,2025/08/08 03:19:56.833,15650,42.13435,-71.21594,0,0,0
MSG,3,1,1,A22358,1,2025/08/08 03:19:57.226,2025/08/08 03:19:57.270,15650,42.1342,-71.21734,0,0,0
MSG,3,1,1,A22358,1,2025/08/08 03:19:58.189,2025/08/08 03:19:58.203,15650,42.13396,-71.21913,0,0,0
MSG,3,1,1,A22358,1,2025/08/08 03:19:58.646,2025/08/08 03:19:58.690,15650,42.1338,-71.2205,0,0,0
MSG,3,1,1,A22358,1,2025/08/08 03:19:59.136,2025/08/08 03:19:59.182,15650,42.13367,-71.22149,0,0,0
MSG,3,1,1,A22358,1,2025/08/08 03:20:00.129,2025/08/08 03:20:00.166,15650,42.13341,-71.22379,0,0,0
MSG,3,1,1,A22358,1,2025/08/08 03:20:01.091,2025/08/08 03:20:01.146,15650,42.13312,-71.22593,0,0,0
MSG,3,1,1,A22358,1,2025/08/08 03:20:01.641,2025/08/08 03:20:01.693,15650,42.13294,-71.2273,0,0,0
MSG,3,1,1,A22358,1,2025/08/08 03:20:02.167,2025/08/08 03:20:02.188,15650,42.1328,-71.22839,0,0,0
MSG,3,1,1,A22358,1,2025/08/08 03:20:04.361,2025/08/08 03:20:04.375,15650,42.1322,-71.23335,0,0,0
MSG,3,1,1,A22358,1,2025/08/08 03:20:05.461,2025/08/08 03:20:05.516,15650,42.13188,-71.23591,0,0,0
MSG,3,1,1,A22358,1,2025/08/08 03:20:06.427,2025/08/08 03:20:06.448,15650,42.13159,-71.23816,0,0,0
MSG,3,1,1,A22358,1,2025/08/08 03:20:06.932,2025/08/08 03:20:06.941,15650,42.13145,-71.23918,0,0,0
MSG,3,1,1,A22358,1,2025/08/08 03:20:07.477,2025/08/08 03:20:07.488,15650,42.13129,-71.24041,0,0,0
MSG,3,1,1,A22358,1,2025/08/08 03:20:10.242,2025/08/08 03:20:10.270,15650,42.13051,-71.24677,0,0,0
MSG,3,1,1,A22358,1,2025/08/08 03:20:11.344,2025/08/08 03:20:11.364,15650,42.13019,-71.24915,0,0,0
MSG,3,1,1,A22358,1,2025/08/08 03:20:12.215,2025/08/08 03:20:12.234,15650,42.12996,-71.25127,0,0,0
MSG,3,1,1,A22358,1,2025/08/08 03:20:13.173,2025/08/08 03:20:13.216,15650,42.12973,-71.25308,0,0,0
MSG,3,1,1,A22358,1,2025/08/08 03:20:14.205,2025/08/08 03:20:14.253,15650,42.12936,-71.25583,0,0,0
MSG,3,1,1,A22358,1,2025/08/08 03:20:15.185,2025/08/08 03:20:15.236,15650,42.12914,-71.25764,0,0,0
MSG,3,1,1,A22358,1,2025/08/08 03:20:15.673,2025/08/08 03:20:15.728,15650,42.12898,-71.25905,0,0,0
MSG,3,1,1,A22358,1,2025/08/08 03:20:16.168,2025/08/08 03:20:16.219,15650,42.12884,-71.25994,0,0,0
MSG,3,1,1,A22358,1,2025/08/08 03:20:17.203,2025/08/08 03:20:17.258,15650,42.12854,-71.26238,0,0,0
MSG,3,1,1,A22358,1,2025/08/08 03:20:18.213,2025/08/08 03:20:18.243,15650,42.12829,-71.26467,0,0,0
MSG,3,1,1,A22358,1,2025/08/08 03:20:19.155,2025/08/08 03:20:19.174,15650,42.12804,-71.26675,0,0,0
MSG,3,1,1,A22358,1,2025/08/08 03:20:20.196,2025/08/08 03:20:20.211,15650,42.12773,-71.26914,0,0,0
MSG,3,1,1,A22358,1,2025/08/08 03:20:22.546,2025/08/08 03:20:22.561,15650,42.12708,-71.27444,0,0,0
MSG,3,1,1,A22358,1,2025/08/08 03:20:22.988,2025/08/08 03:20:22.998,15650,42.12694,-71.27546,0,0,0
MSG,3,1,1,A22358,1,2025/08/08 03:20:24.029,2025/08/08 03:20:24.084,15650,42.12661,-71.27802,0,0,0
MSG,3,1,1,A22358,1,2025/08/08 03:20:25.145,2025/08/08 03:20:25.180,15650,42.12634,-71.2803,0,0,0
MSG,3,1,1,A22358,1,2025/08/08 03:20:25.606,2025/08/08 03:20:25.619,15650,42.12621,-71.28142,0,0,0
MSG,3,1,1,A22358,1,2025/08/08 03:20:26.037,2025/08/08 03:20:26.055,15650,42.12605,-71.28255,0,0,0
MSG,3,1,1,A22358,1,2025/08/08 03:20:26.632,2025/08/08 03:20:26.655,15650,42.12589,-71.28392,0,0,0
MSG,3,1,1,A22358,1,2025/08/08 03:20:27.172,2025/08/08 03:20:27.200,15650,42.12575,-71.28485,0,0,0
MSG,3,1,1,A22358,1,2025/08/08 03:20:27.669,2025/08/08 03:20:27.692,15650,42.12559,-71.2862,0,0,0
MSG,3,1,1,A22358,1,2025/08/08 03:20:28.106,2025/08/08 03:20:28.129,15650,42.12549,-71.28709,0,0,0
MSG,3,1,1,A22358,1,2025/08/08 03:20:29.211,2025/08/08 03:20:29.223,15650,42.12515,-71.2896,0,0,0
MSG,3,1,1,A22358,1,2025/08/08 03:20:30.334,2025/08/08 03:20:30.367,15650,42.12483,-71.29209,0,0,0
MSG,3,1,1,A22358,1,2025/08/08 03:20:31.275,2025/08/08 03:20:31.298,15650,42.12456,-71.29437,0,0,0
MSG,3,1,1,A22358,1,2025/08/08 03:20:31.710,2025/08/08 03:20:31.731,15650,42.12447,-71.29527,0,0,0
MSG,3,1,1,A22358,1,2025/08/08 03:20:32.232,2025/08/08 03:20:32.276,15650,42.12428,-71.29659,0,0,0
MSG,3,1,1,A22358,1,2025/08/08 03:20:32.647,2025/08/08 03:20:32.660,15650,42.12419,-71.29752,0,0,0
MSG,3,1,1,A22358,1,2025/08/08 03:20:33.172,2025/08/08 03:20:33.205,15650,42.12405,-71.2984,0,0,0
MSG,3,1,1,A22358,1,2025/08/08 03:20:33.622,2025/08/08 03:20:33.643,15650,42.12392,-71.29958,0,0,0
MSG,3,1,1,A22358,1,2025/08/08 03:20:34.067,2025/08/08 03:20:34.080,15650,42.12377,-71.30069,0,0,0
MSG,3,1,1,A22358,1,2025/08/08 03:20:34.541,2025/08/08 03:20:34.570,15650,42.12368,-71.30159,0,0,0
MSG,3,1,1,A22358,1,2025/08/08 03:20:35.108,2025/08/08 03:20:35.117,15650,42.1235,-71.30295,0,0,0
MSG,3,1,1,A22358,1,2025/08/08 03:20:36.222,2025/08/08 03:20:36.263,15650,42.12316,-71.30542,0,0,0
MSG,3,1,1,A22358,1,2025/08/08 03:20:36.684,2025/08/08 03:20:36.705,15650,42.12305,-71.30658,0,0,0
MSG,3,1,1,A22358,1,2025/08/08 03:20:37.115,2025/08/08 03:20:37.141,15650,42.12291,-71.30751,0,0,0
MSG,3,1,1,A22358,1,2025/08/08 03:20:37.710,2025/08/08 03:20:37.740,15650,42.12275,-71.30887,0,0,0
MSG,3,1,1,A22358,1,2025/08/08 03:20:38.250,2025/08/08 03:20:38.286,15650,42.12259,-71.3102,0,0,0
MSG,3,1,1,A22358,1,2025/08/08 03:20:38.749,2025/08/08 03:20:38.778,15650,42.12245,-71.31113,0,0,0
MSG,3,1,1,A22358,1,2025/08/08 03:20:39.186,2025/08/08 03:20:39.216,15650,42.12236,-71.31201,0,0,0
MSG,3,1,1,A22358,1,2025/08/08 03:20:39.703,2025/08/08 03:20:39.758,15650,42.12219,-71.31341,0,0,0
MSG,3,1,1,A22358,1,2025/08/08 03:20:40.290,2025/08/08 03:20:40.309,15650,42.12199,-71.31475,0,0,0
MSG,3,1,1,A22358,1,2025/08/08 03:20:40.853,2025/08/08 03:20:40.906,15650,42.12181,-71.31609,0,0,0
MSG,3,1,1,A22358,1,2025/08/08 03:20:41.413,2025/08/08 03:20:41.453,15650,42.12168,-71.31717,0,0,0
MSG,3,1,1,A22358,1,2025/08/08 03:20:41.893,2025/08/08 03:20:41.943,15650,42.12154,-71.31837,0,0,0
MSG,3,1,1,A22358,1,2025/08/08 03:20:42.350,2025/08/08 03:20:42.383,15650,42.12144,-71.31925,0,0,0
MSG,3,1,1,A22358,1,2025/08/08 03:20:42.798,2025/08/08 03:20:42.820,15650,42.12131,-71.32037,0,0,0
MSG,3,1,1,A22358,1,2025/08/08 03:20:43.281,2025/08/08 03:20:43.311,15650,42.12116,-71.32152,0,0,0
MSG,3,1,1,A22358,1,2025/08/08 03:20:43.756,2025/08/08 03:20:43.801,15650,42.12102,-71.32248,0,0,0
MSG,3,1,1,A22358,1,2025/08/08 03:20:44.308,2025/08/08 03:20:44.348,15650,42.12085,-71.3238,0,0,0
MSG,3,1,1,A22358,1,2025/08/08 03:20:44.761,2025/08/08 03:20:44.787,15650,42.12076,-71.32474,0,0,0
MSG,3,1,1,A22358,1,2025/08/08 03:20:45.171,2025/08/08 03:20:45.220,15650,42.12062,-71.32561,0,0,0
MSG,3,1,1,A22358,1,2025/08/08 03:20:45.763,2025/08/08 03:20:45.772,15650,42.12046,-71.32701,0,0,0
MSG,3,1,1,A22358,1,2025/08/08 03:20:46.275,2025/08/08 03:20:46.314,15650,42.1203,-71.3283,0,0,0
MSG,3,1,1,A22358,1,2025/08/08 03:20:46.846,2025/08/08 03:20:46.859,15650,42.12014,-71.32969,0,0,0
MSG,3,1,1,A22358,1,2025/08/08 03:20:47.313,2025/08/08 03:20:47.350,15650,42.12,-71.33059,0,0,0
MSG,3,1,1,A22358,1,2025/08/08 03:20:47.784,2025/08/08 03:20:47.788,15650,42.11991,-71.33155,0,0,0
MSG,3,1,1,A22358,1,2025/08/08 03:20:48.366,2025/08/08 03:20:48.388,15650,42.11975,-71.33286,0,0,0
MSG,3,1,1,A22358,1,2025/08/08 03:20:48.808,2025/08/08 03:20:48.825,15650,42.11961,-71.33398,0,0,0
MSG,3,1,1,A22358,1,2025/08/08 03:20:49.345,2025/08/08 03:20:49.371,15650,42.11944,-71.33512,0,0,0
MSG,3,1,1,A22358,1,2025/08/08 03:20:49.772,2025/08/08 03:20:49.807,15650,42.11935,-71.33602,0,0,0
MSG,3,1,1,A22358,1,2025/08/08 03:20:50.226,2025/08/08 03:20:50.245,15650,42.11921,-71.33717,0,0,0
MSG,3,1,1,A22358,1,2025/08/08 03:20:50.719,2025/08/08 03:20:50.737,15650,42.11906,-71.33829,0,0,0
MSG,3,1,1,A22358,1,2025/08/08 03:20:51.291,2025/08/08 03:20:51.336,15650,42.11888,-71.33966,0,0,0
MSG,3,1,1,A22358,1,2025/08/08 03:20:52.267,2025/08/08 03:20:52.319,15650,42.11861,-71.34191,0,0,0
MSG,3,1,1,A22358,1,2025/08/08 03:20:52.674,2025/08/08 03:20:52.705,15650,42.11847,-71.34284,0,0,0
MSG,3,1,1,A22358,1,2025/08/08 03:20:53.221,2025/08/08 03:20:53.252,15650,42.11833,-71.34397,0,0,0
MSG,3,1,1,A22358,1,2025/08/08 03:20:53.749,2025/08/08 03:20:53.795,15650,42.11818,-71.34509,0,0,0
MSG,3,1,1,A22358,1,2025/08/08 03:20:54.279,2025/08/08 03:20:54.291,15650,42.11801,-71.34646,0,0,0
MSG,3,1,1,A22358,1,2025/08/08 03:20:54.870,2025/08/08 03:20:54.891,15650,42.11786,-71.34783,0,0,0
MSG,3,1,1,A22358,1,2025/08/08 03:20:55.379,2025/08/08 03:20:55.432,15650,42.11776,-71.34873,0,0,0
MSG,3,1,1,A22358,1,2025/08/08 03:20:55.945,2025/08/08 03:20:55.981,15650,42.11755,-71.35008,0,0,0
MSG,3,1,1,A22358,1,2025/08/08 03:20:56.530,2025/08/08 03:20:56.579,15650,42.11739,-71.35147,0,0,0
MSG,3,1,1,A22358,1,2025/08/08 03:20:57.510,2025/08/08 03:20:57.562,15650,42.11714,-71.3537,0,0,0
MSG,3,1,1,A22358,1,2025/08/08 03:20:58.009,2025/08/08 03:20:58.053,15650,42.117,-71.35483,0,0,0
MSG,3,1,1,A22358,1,2025/08/08 03:20:58.515,2025/08/08 03:20:58.546,15650,42.11683,-71.35601,0,0,0
MSG,3,1,1,A22358,1,2025/08/08 03:20:59.539,2025/08/08 03:20:59.583,15650,42.11655,-71.35826,0,0,0
MSG,3,1,1,A22358,1,2025/08/08 03:21:00.094,2025/08/08 03:21:00.129,15650,42.11637,-71.35965,0,0,0
MSG,3,1,1,A22358,1,2025/08/08 03:21:00.497,2025/08/08 03:21:00.513,15650,42.11628,-71.36054,0,0,0
MSG,3,1,1,A22358,1,2025/08/08 03:21:00.897,2025/08/08 03:21:00.948,15650,42.11614,-71.36144,0,0,0
MSG,3,1,1,A22358,1,2025/08/08 03:21:01.315,2025/08/08 03:21:01.332,15650,42.11604,-71.36233,0,0,0
MSG,3,1,1,A22358,1,2025/08/08 03:21:02.325,2025/08/08 03:21:02.369,15650,42.11577,-71.36463,0,0,0
MSG,3,1,1,A22358,1,2025/08/08 03:21:02.924,2025/08/08 03:21:02.970,15650,42.11558,-71.36597,0,0,0
MSG,3,1,1,A22358,1,2025/08/08 03:21:03.365,2025/08/08 03:21:03.407,15650,42.11548,-71.36687,0,0,0
MSG,3,1,1,A22358,1,2025/08/08 03:21:03.798,2025/08/08 03:21:03.844,15650,42.11534,-71.36795,0,0,0
MSG,3,1,1,A22358,1,2025/08/08 03:21:04.330,2025/08/08 03:21:04.340,15650,42.11517,-71.36912,0,0,0
MSG,3,1,1,A22358,1,2025/08/08 03:21:04.756,2025/08/08 03:21:04.775,15650,42.11508,-71.37006,0,0,0
MSG,3,1,1,A22358,1,2025/08/08 03:21:05.298,2025/08/08 03:21:05.321,15650,42.11488,-71.3714,0,0,0
MSG,3,1,1,A22358,1,2025/08/08 03:21:05.788,2025/08/08 03:21:05.812,15650,42.11479,-71.3723,0,0,0
MSG,3,1,1,A22358,1,2025/08/08 03:21:06.363,2025/08/08 03:21:06.410,15650,42.11462,-71.37368,0,0,0
MSG,3,1,1,A22358,1,2025/08/08 03:21:06.768,2025/08/08 03:21:06.793,15650,42.11449,-71.37462,0,0,0
MSG,3,1,1,A22358,1,2025/08/08 03:21:07.255,2025/08/08 03:21:07.284,15650,42.11432,-71.37594,0,0,0
MSG,3,1,1,A22358,1,2025/08/08 03:21:07.750,2025/08/08 03:21:07.776,15650,42.11423,-71.37683,0,0,0
MSG,3,1,1,A22358,1,2025/08/08 03:21:08.237,2025/08/08 03:21:08.267,15650,42.11403,-71.37817,0,0,0
MSG,3,1,1,A22358,1,2025/08/08 03:21:08.786,2025/08/08 03:21:08.813,15650,42.11394,-71.37911,0,0,0
MSG,3,1,1,A22358,1,2025/08/08 03:21:09.383,2025/08/08 03:21:09.414,15650,42.11376,-71.38047,0,0,0
MSG,3,1,1,A22358,1,2025/08/08 03:21:09.796,2025/08/08 03:21:09.850,15650,42.11362,-71.38156,0,0,0
MSG,3,1,1,A22358,1,2025/08/08 03:21:10.315,2025/08/08 03:21:10.342,15650,42.11348,-71.38273,0,0,0
MSG,3,1,1,A22358,1,2025/08/08 03:21:10.739,2025/08/08 03:21:10.779,15650,42.11334,-71.38367,0,0,0
MSG,3,1,1,A22358,1,2025/08/08 03:21:11.318,2025/08/08 03:21:11.326,15650,42.1132,-71.38501,0,0,0
MSG,3,1,1,A22358,1,2025/08/08 03:21:11.776,2025/08/08 03:21:11.818,15650,42.11306,-71.3859,0,0,0
MSG,3,1,1,A22358,1,2025/08/08 03:21:12.224,2025/08/08 03:21:12.256,15650,42.11292,-71.38705,0,0,0
MSG,3,1,1,A22358,1,2025/08/08 03:21:12.706,2025/08/08 03:21:12.747,15650,42.11279,-71.38822,0,0,0
MSG,3,1,1,A22358,1,2025/08/08 03:21:13.181,2025/08/08 03:21:13.236,15650,42.11266,-71.3891,0,0,0
MSG,3,1,1,A22358,1,2025/08/08 03:21:13.734,2025/08/08 03:21:13.783,15650,42.1125,-71.39044,0,0,0
MSG,3,1,1,A22358,1,2025/08/08 03:21:14.187,2025/08/08 03:21:14.221,15650,42.11236,-71.3914,0,0,0
MSG,3,1,1,A22358,1,2025/08/08 03:21:14.596,2025/08/08 03:21:14.607,15650,42.11223,-71.39242,0,0,0
MSG,3,1,1,A22358,1,2025/08/08 03:21:15.189,2025/08/08 03:21:15.207,15650,42.11211,-71.39365,0,0,0
MSG,3,1,1,A22358,1,2025/08/08 03:21:15.701,2025/08/08 03:21:15.750,15650,42.1119,-71.39504,0,0,0
MSG,3,1,1,A22358,1,2025/08/08 03:21:16.271,2025/08/08 03:21:16.298,15650,42.11174,-71.3964,0,0,0
MSG,3,1,1,A22358,1,2025/08/08 03:21:16.741,2025/08/08 03:21:16.787,15650,42.11165,-71.39734,0,0,0
MSG,3,1,1,A22358,1,2025/08/08 03:21:17.208,2025/08/08 03:21:17.228,15650,42.11151,-71.39834,0,0,0
MSG,3,1,1,A22358,1,2025/08/08 03:21:17.792,2025/08/08 03:21:17.826,15650,42.11134,-71.3997,0,0,0
MSG,3,1,1,A22358,1,2025/08/08 03:21:18.234,2025/08/08 03:21:18.264,15650,42.1112,-71.40066,0,0,0
MSG,3,1,1,A22358,1,2025/08/08 03:21:18.769,2025/08/08 03:21:18.809,15650,42.11105,-71.40189,0,0,0
MSG,3,1,1,A22358,1,2025/08/08 03:21:19.197,2025/08/08 03:21:19.245,15650,42.11092,-71.40289,0,0,0
MSG,3,1,1,A22358,1,2025/08/08 03:21:19.652,2025/08/08 03:21:19.684,15650,42.11082,-71.40389,0,0,0
MSG,3,1,1,A22358,1,2025/08/08 03:21:20.145,2025/08/08 03:21:20.175,15650,42.11064,-71.40506,0,0,0
MSG,3,1,1,A22358,1,2025/08/08 03:21:21.138,2025/08/08 03:21:21.159,15650,42.11037,-71.40733,0,0,0
MSG,3,1,1,A22358,1,2025/08/08 03:21:21.692,2025/08/08 03:21:21.707,15650,42.11022,-71.40871,0,0,0
MSG,3,1,1,A22358,1,2025/08/08 03:21:22.100,2025/08/08 03:21:22.140,15650,42.11008,-71.4096,0,0,0
MSG,3,1,1,A22358,1,2025/08/08 03:21:22.648,2025/08/08 03:21:22.686,15650,42.10994,-71.41069,0,0,0
MSG,3,1,1,A22358,1,2025/08/08 03:21:23.175,2025/08/08 03:21:23.230,15650,42.10982,-71.41188,0,0,0
MSG,3,1,1,A22358,1,2025/08/08 03:21:23.704,2025/08/08 03:21:23.726,15650,42.10962,-71.41324,0,0,0
MSG,3,1,1,A22358,1,2025/08/08 03:21:24.294,2025/08/08 03:21:24.326,15650,42.10945,-71.41463,0,0,0
MSG,3,1,1,A22358,1,2025/08/08 03:21:24.805,2025/08/08 03:21:24.819,15650,42.10931,-71.41563,0,0,0
MSG,3,1,1,A22358,1,2025/08/08 03:21:25.369,2025/08/08 03:21:25.416,15650,42.10915,-71.41688,0,0,0
MSG,3,1,1,A22358,1,2025/08/08 03:21:26.470,2025/08/08 03:21:26.509,15650,42.10886,-71.41919,0,0,0
MSG,3,1,1,A22358,1,2025/08/08 03:21:26.937,2025/08/08 03:21:26.950,15650,42.10869,-71.42052,0,0,0
MSG,3,1,1,A22358,1,2025/08/08 03:21:27.437,2025/08/08 03:21:27.490,15650,42.10859,-71.42161,0,0,0
MSG,3,1,1,A22358,1,2025/08/08 03:21:28.485,2025/08/08 03:21:28.529,15650,42.10827,-71.42416,0,0,0
MSG,3,1,1,A22358,1,2025/08/08 03:21:29.520,2025/08/08 03:21:29.567,15650,42.10794,-71.42643,0,0,0
MSG,3,1,1,A22358,1,2025/08/08 03:21:30.323,2025/08/08 03:21:30.335,15650,42.10771,-71.42824,0,0,0
MSG,3,1,1,A22358,1,2025/08/08 03:21:31.248,2025/08/08 03:21:31.263,15650,42.10748,-71.43023,0,0,0
MSG,3,1,1,A22358,1,2025/08/08 03:21:34.723,2025/08/08 03:21:34.756,15650,42.10648,-71.43822,0,0,0
MSG,3,1,1,A22358,1,2025/08/08 03:21:35.213,2025/08/08 03:21:35.248,15650,42.10634,-71.43922,0,0,0
MSG,3,1,1,A22358,1,2025/08/08 03:21:35.788,2025/08/08 03:21:35.798,15650,42.10617,-71.44058,0,0,0
MSG,3,1,1,A22358,1,2025/08/08 03:21:36.194,2025/08/08 03:21:36.231,15650,42.10603,-71.44147,0,0,0
MSG,3,1,1,A22358,1,2025/08/08 03:21:36.680,2025/08/08 03:21:36.722,15650,42.10588,-71.44278,0,0,0
MSG,3,1,1,A22358,1,2025/08/08 03:21:38.211,2025/08/08 03:21:38.251,15650,42.10547,-71.44607,0,0,0
MSG,3,1,1,A22358,1,2025/08/08 03:21:38.808,2025/08/08 03:21:38.852,15650,42.10529,-71.4474,0,0,0
MSG,3,1,1,A22358,1,2025/08/08 03:21:39.221,2025/08/08 03:21:39.237,15650,42.10515,-71.44834,0,0,0
MSG,3,1,1,A22358,1,2025/08/08 03:21:39.743,2025/08/08 03:21:39.780,15650,42.10501,-71.44958,0,0,0
MSG,3,1,1,A22358,1,2025/08/08 03:21:41.639,2025/08/08 03:21:41.690,15650,42.10446,-71.45383,0,0,0
MSG,3,1,1,A22358,1,2025/08/08 03:21:42.162,2025/08/08 03:21:42.186,15650,42.10431,-71.45501,0,0,0
MSG,3,1,1,A22358,1,2025/08/08 03:21:43.101,2025/08/08 03:21:43.115,15650,42.104,-71.45733,0,0,0
MSG,3,1,1,A22358,1,2025/08/08 03:21:43.552,2025/08/08 03:21:43.602,15650,42.10391,-71.4582,0,0,0
MSG,3,1,1,A22358,1,2025/08/08 03:21:43.997,2025/08/08 03:21:44.040,15650,42.10378,-71.4592,0,0,0
MSG,3,1,1,A22358,1,2025/08/08 03:21:45.038,2025/08/08 03:21:45.078,15650,42.10347,-71.46153,0,0,0
MSG,3,1,1,A22358,1,2025/08/08 03:21:46.153,2025/08/08 03:21:46.172,15650,42.10315,-71.46415,0,0,0
