Var5,Var7,Var11,Var12,Var13
A2009F,2025/08/12 12:58:25.363,2128.9985234308,42.3245522194942,-71.3440394287005
A2009F,2025/08/12 12:58:25.932,2129.73533432146,42.3248072374924,-71.3443449911436
A2009F,2025/08/12 12:58:26.377,2129.91198377458,42.3250057911273,-71.3445838684987
A2009F,2025/08/12 12:58:26.957,2130.23381977361,42.3252523103944,-71.344898059834
A2009F,2025/08/12 12:58:27.362,2130.03660327597,42.3254254977895,-71.3451091319886
A2009F,2025/08/12 12:58:27.768,2134.67229169969,42.3256036911037,-71.3453143316181
A2009F,2025/08/12 12:58:28.235,2138.82399583398,42.3258071405228,-71.3455548662337
A2009F,2025/08/12 12:58:28.732,2142.50517054397,42.3260217728692,-71.3458260297971
A2009F,2025/08/12 12:58:29.302,2145.9115617438,42.3262749848317,-71.346136726501
A2009F,2025/08/12 12:58:29.834,2148.609828033,42.3265042986141,-71.3464245127965
A2009F,2025/08/12 12:58:30.282,2150.4962047499,42.3267020353901,-71.3466782480352
A2009F,2025/08/12 12:58:30.716,2151.95783856628,42.3268905381178,-71.3469088620532
A2009F,2025/08/12 12:58:31.194,2153.25338194535,42.3271016959109,-71.3471732483671
A2009F,2025/08/12 12:58:31.623,2154.08311899326,42.3272917939135,-71.3474007237309
A2009F,2025/08/12 12:58:32.092,2154.80919751718,42.3274916551112,-71.3476526799967
A2009F,2025/08/12 12:58:32.535,2155.23535996632,42.3276803079025,-71.3478939873982
A2009F,2025/08/12 12:58:33.026,2155.60533214242,42.3278810052007,-71.3481564706904
A2009F,2025/08/12 12:58:33.616,2155.97744875295,42.3281340231567,-71.3484732211316
A2009F,2025/08/12 12:58:34.106,2155.89596908176,42.328334815901,-71.3487471028852
A2009F,2025/08/12 12:58:34.637,2155.76454121399,42.3285588844835,-71.3490390590474
A2009F,2025/08/12 12:58:35.225,2155.57553609882,42.3288044004311,-71.3493615059434
A2009F,2025/08/12 12:58:35.643,2160.07331254341,42.3289790761235,-71.3495977183293
A2009F,2025/08/12 12:58:36.210,2164.33611114399,42.3292175075532,-71.3499165953636
A2009F,2025/08/12 12:58:36.681,2167.7251750184,42.3294155874519,-71.3501847089345
A2009F,2025/08/12 12:58:37.103,2170.40680340733,42.329593519995,-71.3504289187543
A2009F,2025/08/12 12:58:37.676,2173.14084213912,42.3298437809984,-71.3507522247548
A2009F,2025/08/12 12:58:38.100,2174.88722601845,42.3300173802757,-71.3509963194082
A2009F,2025/08/12 12:58:38.594,2176.51965501122,42.3302280385222,-71.351273150928
A2009F,2025/08/12 12:58:39.157,2177.99743656399,42.3304503180467,-71.3515663140294
A2009F,2025/08/12 12:58:39.737,2179.12212926071,42.3306933276215,-71.351887273797
A2009F,2025/08/12 12:58:40.255,2179.727202837,42.3309019763653,-71.3521751635003
A2009F,2025/08/12 12:58:40.769,2180.08465745717,42.3311122210765,-71.3524592564416
A2009F,2025/08/12 12:58:41.251,2180.18830689484,42.3313097376051,-71.3527148977284
A2009F,2025/08/12 12:58:41.741,2180.18330045974,42.3315129630519,-71.3529948833222
A2009F,2025/08/12 12:58:42.182,2180.0001077033,42.3317035662301,-71.3532445683344
A2009F,2025/08/12 12:58:42.613,2179.76470660334,42.3318913079206,-71.3534935307265
A2009F,2025/08/12 12:58:43.172,2179.64582798464,42.3321301540474,-71.3537940037391
A2009F,2025/08/12 12:58:43.719,2179.39943252215,42.3323661722668,-71.3540916865482
A2009F,2025/08/12 12:58:44.246,2184.17907165798,42.3325919856987,-71.3543729489068
A2009F,2025/08/12 12:58:44.659,2188.05284992264,42.3327733312311,-71.3546001444782
A2009F,2025/08/12 12:58:45.193,2191.69461789447,42.3330057362712,-71.3548839590686
A2009F,2025/08/12 12:58:45.673,2194.64960598553,42.3332215256986,-71.3551625817614
A2009F,2025/08/12 12:58:46.191,2197.24803435879,42.3334421256772,-71.3554428528258
A2009F,2025/08/12 12:58:46.618,2199.1039731723,42.3336262121013,-71.3556640095764
A2009F,2025/08/12 12:58:47.031,2200.57350886507,42.3338048831243,-71.3558872641813
A2009F,2025/08/12 12:58:47.477,2201.85998313907,42.3340054813151,-71.3561336510495
A2009F,2025/08/12 12:58:47.889,2202.77760587415,42.3341903434309,-71.3563509734324
A2009F,2025/08/12 12:58:48.362,2203.65279027936,42.3343818877757,-71.3566009653561
A2009F,2025/08/12 12:58:48.813,2204.23465559705,42.3345852178353,-71.3568445057822
A2009F,2025/08/12 12:58:49.256,2204.61403094441,42.3347659327775,-71.3570697038094
A2009F,2025/08/12 12:58:49.722,2204.89057837422,42.33497273518,-71.3573210974493
A2009F,2025/08/12 12:58:50.272,2205.16791157961,42.3352125255541,-71.3576247206225
A2009F,2025/08/12 12:58:52.067,2206.6669187171,42.335975107223,-71.3585814288708
A2009F,2025/08/12 12:58:52.604,2212.55132128087,42.3362144154623,-71.3588740104595
A2009F,2025/08/12 12:58:53.144,2217.10874229582,42.336451311557,-71.3591566172659
A2009F,2025/08/12 12:58:53.691,2220.68737875461,42.3367008583669,-71.3594503671098
A2009F,2025/08/12 12:58:54.191,2223.31053265913,42.3369214497336,-71.3597163211232
A2009F,2025/08/12 12:58:54.754,2225.52571070191,42.3371581966508,-71.3600161133886
A2009F,2025/08/12 12:58:55.220,2226.89286575103,42.33735703435,-71.3602731089567
A2009F,2025/08/12 12:58:55.629,2227.75680110143,42.3375356290418,-71.3604893752499
A2009F,2025/08/12 12:58:56.130,2228.65835930169,42.3377489246108,-71.3607589266491
A2009F,2025/08/12 12:58:56.619,2229.25269406153,42.337960124216,-71.3610324933892
A2009F,2025/08/12 12:58:57.034,2229.46967558221,42.3381283966105,-71.3612713327504
A2009F,2025/08/12 12:58:57.514,2229.72524132843,42.3383334179539,-71.3615423558538
A2009F,2025/08/12 12:58:57.915,2229.69114454115,42.3384958469651,-71.3617604570981
A2009F,2025/08/12 12:58:58.490,2229.89548703074,42.3387441551932,-71.3620896980589
A2009F,2025/08/12 12:58:58.944,2234.75022954765,42.3389217797539,-71.3623330919343
A2009F,2025/08/12 12:58:59.536,2239.37892183255,42.3391693197257,-71.3626665624727
A2009F,2025/08/12 12:59:00.100,2243.28522518964,42.3394028603017,-71.3629862732268
A2009F,2025/08/12 12:59:00.512,2246.00635341136,42.3395749967478,-71.363223930957
A2009F,2025/08/12 12:59:01.101,2248.87767312398,42.3398166390243,-71.3635557442672
A2009F,2025/08/12 12:59:01.659,2251.06873879354,42.3400389260607,-71.3638665433109
A2009F,2025/08/12 12:59:02.118,2252.44336005318,42.3402247537197,-71.3641237085755
A2009F,2025/08/12 12:59:02.575,2253.49487030673,42.3404167527474,-71.3643780828036
A2009F,2025/08/12 12:59:03.130,2254.55618411467,42.3406400443226,-71.3646695306121
A2009F,2025/08/12 12:59:05.334,2258.17996099322,42.3415672068253,-71.3658829888432
A2009F,2025/08/12 12:59:05.806,2256.40653052541,42.3417665039833,-71.3661533004077
A2009F,2025/08/12 12:59:06.220,2262.19827805081,42.3419463609453,-71.3663749271997
A2009F,2025/08/12 12:59:06.810,2267.08390209812,42.3421925660322,-71.3667129449883
A2009F,2025/08/12 12:59:07.341,2270.72308025245,42.3424135948927,-71.3670049607737
A2009F,2025/08/12 12:59:07.760,2273.14316131855,42.3425894123882,-71.3672234402571
A2009F,2025/08/12 12:59:08.247,2275.23924835756,42.3427953515037,-71.3674772187725
A2009F,2025/08/12 12:59:08.696,2276.71617427468,42.3429881453555,-71.367730957678
A2009F,2025/08/12 12:59:09.820,2279.69820342646,42.343473503156,-71.3683460720117
A2009F,2025/08/12 12:59:10.220,2279.64753727088,42.3436418053918,-71.3685548918807
A2009F,2025/08/12 12:59:10.734,2279.85713135976,42.3438623163434,-71.3688283659573
A2009F,2025/08/12 12:59:11.183,2279.79903291565,42.3440661464008,-71.3690811259553
A2009F,2025/08/12 12:59:11.690,2279.79172122622,42.3442958724356,-71.3693618383947
A2009F,2025/08/12 12:59:12.106,2279.55109072091,42.3444729303345,-71.3695813870593
A2009F,2025/08/12 12:59:12.613,2279.43100577073,42.3446956699873,-71.3698616795347
A2009F,2025/08/12 12:59:13.054,2279.16303852157,42.3448864116209,-71.3700907865859
A2009F,2025/08/12 12:59:13.600,2278.98549854852,42.3451235428932,-71.3703857999624
A2009F,2025/08/12 12:59:14.012,2278.63175191179,42.3453033051321,-71.3706185122529
A2009F,2025/08/12 12:59:14.575,2283.58911429906,42.3455586009306,-71.3709357440084
A2009F,2025/08/12 12:59:15.094,2287.88003391614,42.3457853882721,-71.3712082479686
A2009F,2025/08/12 12:59:15.582,2291.47998629332,42.3460007914603,-71.3714731100757
A2009F,2025/08/12 12:59:16.025,2294.37634825346,42.3461952162153,-71.3716987996806
A2009F,2025/08/12 12:59:16.544,2297.03224719529,42.3464118547804,-71.3719654873723
A2009F,2025/08/12 12:59:17.134,2299.44335865153,42.3466651195133,-71.372270415419
A2009F,2025/08/12 12:59:17.638,2301.10594463172,42.3468851323097,-71.3725435126602
A2009F,2025/08/12 12:59:18.153,2302.43269422796,42.3470996805064,-71.3728170800435
A2009F,2025/08/12 12:59:18.750,2303.63872619376,42.3473549455435,-71.3731319902148
A2009F,2025/08/12 12:59:19.152,2304.00502432533,42.3475287027775,-71.3733333210926
A2009F,2025/08/12 12:59:19.585,2304.3319038526,42.347719431066,-71.3735857499089
A2009F,2025/08/12 12:59:20.091,2304.67962996,42.3479413689522,-71.3738610019664
A2009F,2025/08/12 12:59:20.560,2304.78283038514,42.3481400652432,-71.374115108041
A2009F,2025/08/12 12:59:21.145,2304.9527979524,42.3483828378679,-71.374429906159
A2009F,2025/08/12 12:59:21.722,2304.91057444619,42.3486305012372,-71.3747401876618
A2009F,2025/08/12 12:59:22.136,2309.57010069854,42.3487970705813,-71.3749708936995
A2009F,2025/08/12 12:59:22.687,2313.9341704712,42.3490347112113,-71.375277619971
A2009F,2025/08/12 12:59:23.247,2317.74286469475,42.3492730085721,-71.3755715082797
A2009F,2025/08/12 12:59:23.652,2320.43126347995,42.3494356123403,-71.3757958849441
A2009F,2025/08/12 12:59:24.079,2322.72288775634,42.3496237382691,-71.3760333556281
A2009F,2025/08/12 12:59:24.605,2324.94511669255,42.3498428114179,-71.3763392835631
A2009F,2025/08/12 12:59:25.160,2326.81584463877,42.3500704492296,-71.3766328305242
A2009F,2025/08/12 12:59:25.586,2327.86010845305,42.3502506882738,-71.3768749076182
A2009F,2025/08/12 12:59:26.053,2328.78172427163,42.3504432055053,-71.3771358197074
A2009F,2025/08/12 12:59:26.577,2329.60095922324,42.3506662082947,-71.3774365381492
A2009F,2025/08/12 12:59:27.080,2330.08726101321,42.3508792612114,-71.3777211632225
A2009F,2025/08/12 12:59:27.489,2330.16076408703,42.3510544736664,-71.3779592383471
A2009F,2025/08/12 12:59:28.042,2330.43246660107,42.3512832018174,-71.3782582263189
A2009F,2025/08/12 12:59:28.610,2330.51098563673,42.3515160983106,-71.3785866512598
A2009F,2025/08/12 12:59:29.119,2330.32195426595,42.3517212605281,-71.3788667307877
A2009F,2025/08/12 12:59:29.548,2329.95570611367,42.3518948903724,-71.3791064291176
A2009F,2025/08/12 12:59:30.048,2334.62745709081,42.3521056180465,-71.3793858713407
A2009F,2025/08/12 12:59:30.564,2338.76847513858,42.3523121414804,-71.3796719549616
A2009F,2025/08/12 12:59:31.018,2342.1502716619,42.3525095744327,-71.379917130522
A2009F,2025/08/12 12:59:31.469,2344.99726509584,42.3527015405238,-71.3801621585698
A2009F,2025/08/12 12:59:31.886,2347.26690490642,42.3528800383519,-71.3804005598951
A2009F,2025/08/12 12:59:34.804,2355.07850669269,42.3541333357656,-71.3820144450486
A2009F,2025/08/12 12:59:35.220,2354.03263408968,42.3543220323533,-71.3822269688633
A2009F,2025/08/12 12:59:35.674,2353.45884097762,42.3545241013162,-71.3824780262513
A2009F,2025/08/12 12:59:36.084,2353.00579378371,42.3547059077167,-71.3827119073494
A2009F,2025/08/12 12:59:36.485,2352.65529340575,42.354884335432,-71.3829294991526
A2009F,2025/08/12 12:59:36.971,2352.42076454327,42.3551036514881,-71.3832038216564
A2009F,2025/08/12 12:59:37.557,2352.22935391582,42.3553577075477,-71.3835140789603
A2009F,2025/08/12 12:59:37.967,2351.93673268857,42.3555391060062,-71.3837203615845
A2009F,2025/08/12 12:59:38.562,2351.74570816882,42.3557889790696,-71.384044226027
A2009F,2025/08/12 12:59:38.993,2351.50245595283,42.3559875246894,-71.3842882492276
A2009F,2025/08/12 12:59:45.831,2350.47548257556,42.3589888641771,-71.3880163244711
A2009F,2025/08/12 12:59:46.331,2350.10925172447,42.3592088280609,-71.3882895990696
A2009F,2025/08/12 12:59:46.856,2349.90383748,42.3594465740958,-71.3885812621647
A2009F,2025/08/12 12:59:47.351,2349.77361243842,42.3596625646344,-71.3888511852988
A2009F,2025/08/12 12:59:48.405,2349.54432816651,42.360123230792,-71.3894439630194
A2009F,2025/08/12 12:59:50.353,2349.36883643173,42.3609665169819,-71.3905466178879
A2009F,2025/08/12 12:59:51.342,2349.5043032832,42.3613990395058,-71.3911183107572
A2009F,2025/08/12 12:59:51.927,2349.62450035107,42.3616464168324,-71.391472562347
A2009F,2025/08/12 12:59:52.453,2349.70304440373,42.3618647556035,-71.3917715319616
A2009F,2025/08/12 12:59:52.920,2349.75985563925,42.3620739452223,-71.3920499333414
A2009F,2025/08/12 12:59:53.343,2349.8028465624,42.3622503076962,-71.3922862200774
A2009F,2025/08/12 12:59:53.890,2349.83417613622,42.3624910230941,-71.3926126402991
A2009F,2025/08/12 12:59:54.412,2349.86226744444,42.3627184175155,-71.3929143968765
A2009F,2025/08/12 12:59:54.961,2349.88673563595,42.3629578649164,-71.3932243163191
A2009F,2025/08/12 12:59:55.435,2349.90843632319,42.3631572080968,-71.3934951799637
A2009F,2025/08/12 12:59:57.627,2349.93693840794,42.3641128536985,-71.3947571310428
A2009F,2025/08/12 12:59:58.200,2349.9604354028,42.364376054139,-71.3950901227427
A2009F,2025/08/12 12:59:58.767,2349.97675092673,42.3646191981996,-71.3954096363623
A2009F,2025/08/12 12:59:59.316,2349.98846882054,42.3648654501596,-71.3957190499945
A2009F,2025/08/12 12:59:59.903,2349.99754333334,42.3651337965733,-71.3960465730474
A2009F,2025/08/12 01:00:00.347,2350.00279746967,42.3653321047416,-71.3962937318192
A2009F,2025/08/12 01:00:00.789,2350.00672875337,42.3655359144967,-71.3965519872029
A2009F,2025/08/12 01:00:01.270,2350.0100301858,42.3657487959181,-71.3968075359677
A2009F,2025/08/12 01:00:02.223,2350.01604900918,42.3661696916649,-71.3973450493999
A2009F,2025/08/12 01:00:02.647,2350.01562895083,42.3663548854087,-71.3975685931538
A2009F,2025/08/12 01:00:03.103,2350.01543441455,42.3665629930757,-71.3978295350606
A2009F,2025/08/12 01:00:30.871,2350.00017282014,42.3790155978823,-71.4134994363988
A7DABA,2025/08/12 01:02:08.832,1175,42.28293,-71.3396760197166
A7DABA,2025/08/12 01:02:11.537,1175,42.2847874837436,-71.3397752610649
A7DABA,2025/08/12 01:02:12.102,1175,42.285179694075,-71.3397938674674
A7DABA,2025/08/12 01:02:15.217,1175,42.2872776339666,-71.3399243367122
A7DABA,2025/08/12 01:02:17.981,1175,42.2891429191556,-71.3400450498252
A7DABA,2025/08/12 01:02:21.946,1175,42.2918263926022,-71.3402238969942
A7DABA,2025/08/12 01:02:25.954,1175,42.2945071486188,-71.3403752214765
A7DABA,2025/08/12 01:02:26.896,1175,42.2950990771419,-71.3403906268434
A7DABA,2025/08/12 01:02:27.476,1175,42.2954887400176,-71.3404122008175
A7DABA,2025/08/12 01:02:27.936,1175,42.2958070873261,-71.3404270928724
A7DABA,2025/08/12 01:02:28.894,1175,42.2964324380875,-71.3404721637349
A7DABA,2025/08/12 01:02:31.459,1175,42.298145633293,-71.3405553542828
A7DABA,2025/08/12 01:02:32.462,1175,42.2988293244972,-71.3405760256097
A7DABA,2025/08/12 01:02:33.357,1175,42.2994439489994,-71.3406045207107
A7DABA,2025/08/12 01:02:33.880,1175,42.2997939517124,-71.3406152714958
A7DABA,2025/08/12 01:02:35.269,1175,42.3007251931272,-71.3406466675986
A7DABA,2025/08/12 01:02:35.715,1175,42.301039077652,-71.3406603659121
A7DABA,2025/08/12 01:02:36.188,1175,42.3013556152372,-71.3406705777288
A7DABA,2025/08/12 01:02:36.754,1175,42.3017378537214,-71.3406680642225
A7DABA,2025/08/12 01:02:37.333,1175,42.3021400677134,-71.340676960455
A7DABA,2025/08/12 01:02:37.870,1175,42.3024993180198,-71.3406821112827
A7DABA,2025/08/12 01:02:38.332,1175,42.3028109312413,-71.3406727714036
A7DABA,2025/08/12 01:02:39.357,1175,42.3035020486824,-71.3406637402735
A7DABA,2025/08/12 01:02:39.897,1175,42.3038366582081,-71.3406495097307
A7DABA,2025/08/12 01:02:40.395,1175,42.3041670282668,-71.3406231693116
A7DABA,2025/08/12 01:02:40.833,1175,42.3044686519874,-71.3406034730071
A7DABA,2025/08/12 01:02:41.350,1175,42.3048310126258,-71.340582576187
A7DABA,2025/08/12 01:02:41.938,1175,42.3052424974566,-71.3405539419077
A7DABA,2025/08/12 01:02:42.501,1175,42.3055897337006,-71.3405317233532
A7DABA,2025/08/12 01:02:43.061,1175,42.3059663805138,-71.3405088017704
A7DABA,2025/08/12 01:02:43.998,1175,42.3066061295895,-71.3404700046631
A7DABA,2025/08/12 01:02:44.445,1175,42.3069077611794,-71.3404484016583
A7DABA,2025/08/12 01:02:44.928,1175,42.3072528605942,-71.3404111480821
A7DABA,2025/08/12 01:02:45.403,1175,42.30757297606,-71.3403840194029
A7DABA,2025/08/12 01:02:45.956,1175,42.3079566884974,-71.34036537242
A7DABA,2025/08/12 01:02:46.408,1175,42.3082622828034,-71.3403366845447
A7DABA,2025/08/12 01:02:46.818,1175,42.3085401807757,-71.3403165894458
A7DABA,2025/08/12 01:02:47.411,1175,42.3089299381665,-71.3402914637726
A7DABA,2025/08/12 01:02:47.924,1175,42.3092921008363,-71.3402606037975
A7DABA,2025/08/12 01:02:48.493,1175,42.3096430866584,-71.3402363461877
A7DABA,2025/08/12 01:02:48.961,1175,42.3099698553183,-71.3402188927395
A7DABA,2025/08/12 01:02:49.431,1175,42.3102818253527,-71.3401889403376
A7DABA,2025/08/12 01:02:50.456,1175,42.3109677625344,-71.3401311640193
A7DABA,2025/08/12 01:02:50.991,1175,42.3113282559732,-71.3401051778918
A7DABA,2025/08/12 01:02:51.419,1175,42.3116111820108,-71.3400903798123
A7DABA,2025/08/12 01:02:51.874,1175,42.3119176774718,-71.3400792315609
A7DABA,2025/08/12 01:02:52.367,1175,42.3122520528908,-71.3400530738309
A7DABA,2025/08/12 01:02:52.939,1175,42.3126553110176,-71.34002889324
A7DABA,2025/08/12 01:02:53.359,1175,42.312948016039,-71.3399990323148
A7DABA,2025/08/12 01:02:53.914,1175,42.3133404003921,-71.3399757021975
A7DABA,2025/08/12 01:02:54.321,1175,42.3136153588513,-71.3399638763537
A7DABA,2025/08/12 01:02:54.870,1175,42.3139746412334,-71.3399311507069
A7DABA,2025/08/12 01:02:55.927,1175,42.3147041258258,-71.3398717803312
A7DABA,2025/08/12 01:02:56.517,1175,42.3151102930936,-71.3398457215222
A7DABA,2025/08/12 01:02:57.027,1175,42.3154394757025,-71.3398305228538
A7DABA,2025/08/12 01:02:57.592,1175,42.3158153874851,-71.3398001664806
A7DABA,2025/08/12 01:02:58.177,1175,42.3162138201546,-71.3397751196844
A7DABA,2025/08/12 01:02:58.692,1175,42.3165282139702,-71.3397419631581
A7DABA,2025/08/12 01:02:59.157,1175,42.3168489302644,-71.3397197773495
A7DABA,2025/08/12 01:02:59.657,1175,42.3171864397706,-71.339702834659
A7DABA,2025/08/12 01:03:00.162,1175,42.3175330012434,-71.3396737462131
A7DABA,2025/08/12 01:03:00.707,1175,42.3179119258594,-71.339651364622
A7DABA,2025/08/12 01:03:01.185,1175,42.3182307065577,-71.3396176797091
A7DABA,2025/08/12 01:03:01.743,1175,42.3186201846382,-71.3395931638477
A7DABA,2025/08/12 01:03:02.145,1175,42.3189005820091,-71.3395811522836
A7DABA,2025/08/12 01:03:02.545,1175,42.3191801743209,-71.3395533131353
A7DABA,2025/08/12 01:03:02.963,1175,42.3194662707935,-71.3395320976229
A7DABA,2025/08/12 01:03:03.470,1175,42.3198054725908,-71.3395137112182
A7DABA,2025/08/12 01:03:03.973,1175,42.3201424108979,-71.3394840030013
A7DABA,2025/08/12 01:03:04.573,1175,42.3205438313219,-71.33945930345
A7DABA,2025/08/12 01:03:05.013,1175,42.3208443297383,-71.3394298904334
A7DABA,2025/08/12 01:03:05.446,1175,42.3211327707104,-71.3394088677036
A7DABA,2025/08/12 01:03:05.979,1175,42.3214896592524,-71.3393876570981
A7DABA,2025/08/12 01:03:06.403,1175,42.3217716610622,-71.3393592587977
A7DABA,2025/08/12 01:03:06.945,1175,42.3221471877502,-71.3393374332951
A7DABA,2025/08/12 01:03:07.436,1175,42.3224827180968,-71.3393035231134
A7DABA,2025/08/12 01:03:08.010,1175,42.3228712651257,-71.3392729744455
A7DABA,2025/08/12 01:03:08.416,1175,42.3231474683597,-71.3392573950732
A7DABA,2025/08/12 01:03:08.903,1175,42.323498657761,-71.3392291773124
A7DABA,2025/08/12 01:03:09.399,1175,42.323832075328,-71.3392086310983
A7DABA,2025/08/12 01:03:09.856,1175,42.3241308612922,-71.3391957386987
A7DABA,2025/08/12 01:03:10.303,1175,42.3244043857638,-71.3391701402253
A7DABA,2025/08/12 01:03:10.786,1175,42.3247323637582,-71.3391475559597
A7DABA,2025/08/12 01:03:11.261,1175,42.3250544313409,-71.3391318837484
A7DABA,2025/08/12 01:03:11.813,1175,42.3254392235837,-71.3391041308725
A7DABA,2025/08/12 01:03:12.266,1175,42.3257439946729,-71.3390700963666
A7DABA,2025/08/12 01:03:12.676,1175,42.3260208496403,-71.3390468339568
A7DABA,2025/08/12 01:03:13.268,1175,42.3264325924223,-71.3390178360514
A7DABA,2025/08/12 01:03:13.781,1175,42.3267863787813,-71.3389854076109
A7DABA,2025/08/12 01:03:14.351,1175,42.3271816977141,-71.3389571792267
A7DABA,2025/08/12 01:03:14.819,1175,42.3274944380026,-71.3389411450538
A7DABA,2025/08/12 01:03:15.289,1175,42.3277982031046,-71.338909512298
A7DABA,2025/08/12 01:03:15.872,1175,42.3282009617367,-71.3388887395176
A7DABA,2025/08/12 01:03:16.315,1175,42.3285157278659,-71.3388559063217
A7DABA,2025/08/12 01:03:16.849,1175,42.328879696223,-71.3388287750859
A7DABA,2025/08/12 01:03:17.277,1175,42.3291680578497,-71.3388134514283
A7DABA,2025/08/12 01:03:17.732,1175,42.3294841474993,-71.3387903947846
A7DABA,2025/08/12 01:03:18.224,1175,42.3298197797029,-71.3387726996832
A7DABA,2025/08/12 01:03:18.796,1175,42.3302010389246,-71.338749265401
A7DABA,2025/08/12 01:03:19.219,1175,42.3304804418459,-71.3387205007595
A7DABA,2025/08/12 01:03:19.772,1175,42.3308598887339,-71.3386831777221
A7DABA,2025/08/12 01:03:20.180,1175,42.3311407870641,-71.3386614885715
A7DABA,2025/08/12 01:03:20.727,1175,42.3315178580405,-71.3386351805137
A7DABA,2025/08/12 01:03:21.255,1175,42.3318723277464,-71.3386175910304
A7DABA,2025/08/12 01:03:21.785,1175,42.3322349302405,-71.3385939703523
A7DABA,2025/08/12 01:03:22.375,1175,42.3326405705997,-71.3385666019697
A7DABA,2025/08/12 01:03:22.885,1175,42.3329705785189,-71.338532120087
A7DABA,2025/08/12 01:03:23.450,1175,42.3333494338367,-71.3384932629322
A7DABA,2025/08/12 01:03:24.035,1175,42.3337529905641,-71.3384555262168
A7DABA,2025/08/12 01:03:24.550,1175,42.334107736598,-71.3384223155957
A7DABA,2025/08/12 01:03:25.015,1175,42.3344285408736,-71.3384006650104
A7DABA,2025/08/12 01:03:25.515,1175,42.3347750190295,-71.3383754285279
A7DABA,2025/08/12 01:03:26.020,1175,42.3351195091271,-71.3383575710277
A7DABA,2025/08/12 01:03:26.565,1175,42.3354907639283,-71.338335373433
A7DABA,2025/08/12 01:03:27.043,1175,42.3358176098978,-71.3383048217965
A7DABA,2025/08/12 01:03:27.601,1175,42.3361957069409,-71.3382680157153
A7DABA,2025/08/12 01:03:28.003,1175,42.3364697453147,-71.3382474728704
A7DABA,2025/08/12 01:03:28.403,1175,42.3367304552108,-71.3382328417506
A7DABA,2025/08/12 01:03:28.820,1175,42.3370181956595,-71.3382051886986
A7DABA,2025/08/12 01:03:29.329,1175,42.3373659377711,-71.3381728877924
A7DABA,2025/08/12 01:03:29.831,1175,42.3377024492361,-71.33814978831
A7DABA,2025/08/12 01:03:30.431,1175,42.3381070399838,-71.3381183901517
A7DABA,2025/08/12 01:03:30.870,1175,42.3384093854648,-71.3381023647875
A7DABA,2025/08/12 01:03:31.304,1175,42.3386771688382,-71.3380740781828
A7DABA,2025/08/12 01:03:31.836,1175,42.3390458092017,-71.3380441475457
A7DABA,2025/08/12 01:03:32.261,1175,42.3393351392212,-71.3380268400479
A7DABA,2025/08/12 01:03:32.803,1175,42.3397100971039,-71.337998952722
A7DABA,2025/08/12 01:03:33.293,1175,42.3400182766296,-71.337981235711
A7DABA,2025/08/12 01:03:33.869,1175,42.3404162726173,-71.3379393388778
A7DABA,2025/08/12 01:03:34.273,1175,42.3406951924071,-71.3379155522616
A7DABA,2025/08/12 01:03:34.761,1175,42.3410412466399,-71.3378836998693
A7DABA,2025/08/12 01:03:35.255,1175,42.3413721163006,-71.3378605526218
A7DABA,2025/08/12 01:03:35.741,1175,42.341707262501,-71.3378389171437
A7DABA,2025/08/12 01:03:36.291,1175,42.3420571284096,-71.3378037988336
A7DABA,2025/08/12 01:03:36.889,1175,42.3424513930063,-71.3377832029318
A7DABA,2025/08/12 01:03:37.301,1175,42.3427231922483,-71.3377553767626
A7DABA,2025/08/12 01:03:37.821,1175,42.343092444299,-71.3377254536424
A7DABA,2025/08/12 01:03:38.244,1175,42.3433874622343,-71.3377077800751
A7DABA,2025/08/12 01:03:38.824,1175,42.3437922305282,-71.337678088942
A7DABA,2025/08/12 01:03:39.284,1175,42.3441036021082,-71.3376616261936
A7DABA,2025/08/12 01:03:39.719,1175,42.3444196037115,-71.3376280597302
A7DABA,2025/08/12 01:03:40.241,1175,42.3447659371085,-71.3376002035261
A7DABA,2025/08/12 01:03:40.656,1175,42.3450520268521,-71.3375844169483
A7DABA,2025/08/12 01:03:41.182,1175,42.345410666079,-71.3375550169011
A7DABA,2025/08/12 01:03:41.631,1175,42.3457207497674,-71.337536872119
A7DABA,2025/08/12 01:03:42.077,1175,42.3460209914951,-71.3375070843345
A7DABA,2025/08/12 01:03:43.117,1175,42.3467404259668,-71.3374412704372
A7DABA,2025/08/12 01:03:43.694,1175,42.3471007240174,-71.3374129812199
A7DABA,2025/08/12 01:03:44.232,1175,42.3474729681866,-71.3373921575094
A7DABA,2025/08/12 01:03:46.757,1175,42.3492031991425,-71.3372446562876
A7DABA,2025/08/12 01:03:47.712,1175,42.3498780775936,-71.3372039633349
A7DABA,2025/08/12 01:03:48.862,1175,42.3506477403836,-71.337153786693
A7DABA,2025/08/12 01:03:55.888,1175,42.3553530422829,-71.3367902873523
A7DABA,2025/08/12 01:04:07.489,1175,42.363186531609,-71.3361164545096
A7DABA,2025/08/12 01:04:07.970,1175,42.3635582854264,-71.3360850254705
A7DABA,2025/08/12 01:04:08.427,1175,42.3638757231165,-71.3360667578216
A7DABA,2025/08/12 01:04:08.875,1175,42.3641765577238,-71.3360352748139
A7DABA,2025/08/12 01:04:09.357,1175,42.3645186161722,-71.3360005223044
A7DABA,2025/08/12 01:04:09.832,1175,42.3648407880751,-71.3359752774338
A7DABA,2025/08/12 01:04:10.837,1175,42.3655221446083,-71.3359103963187
